0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.9938901662826538,2.075364533005164e-11,3.692411858175837e-15,6.109226013961688e-09,3.853325779346051e-06,3.894876421384197e-09,5.507497791157334e-10,1.2759912570992071e-10,9.5329477645123e-09,4.5915501313627535e-22,3.2947547468076266e-10,2.324495484984368e-09,2.2130595880298642e-06,5.682780487543667e-21,5.614124315885254e-16,2.29559147052104e-17,1.5169810962945007e-09,1.303783886408283e-10,7.596599402043963e-14,1.1265590310860785e-17,5.004691772114711e-08,5.1180966603661134e-17,1.3433127223419494e-12,0.00039447538438253105,9.189191291572585e-13,4.2556849564516844e-14,0.00021695971372537315,4.396355398716825e-22,4.51525693279109e-06,1.1680282587149342e-15,6.011451319370975e-12,5.4129562567254916e-14,1.5807534002451666e-17,4.730352394510806e-13,1.22905429319364e-19,5.471526877409705e-12,6.713768208044257e-09,1.4695276245868527e-11,0.005310072563588619,5.5056921155483e-06,9.248401232396595e-15,4.2106085285098516e-10,1.3915777117290418e-06,4.282679211264906e-10,8.670390794218719e-11,4.005623550950091e-14,2.198696086308516e-11,0.0001704889436950907,7.66461807216734e-12,1.3126729521070746e-12,1.6683029957498263e-10,1.626042862271425e-17,1.6435043972452823e-13,3.0743799208538505e-20,1.2936259841112019e-09,3.1368655502989062e-12,5.439925531656184e-15,9.181715654449363e-08,2.3328093041300058e-17,1.3596722359121571e-10,1.3634264232816409e-19,4.3951764428472317e-13,5.846547935736902e-23,1.4296241936092782e-16,8.154297674891606e-18,1.264884572950431e-12,3.066911418255504e-17,1.5967443838492412e-13,9.399030626066132e-14,3.3944644872718754e-09,7.722967739225064e-15,2.4671535430939584e-14,8.214064450839942e-08,1.0389139465979535e-14,5.2877504501580955e-20
6.953711694998588e-13,0.9940522313117981,4.876515857787922e-12,3.7159030993580736e-17,6.913543901861802e-14,1.7943382172873813e-17,0.00010945069516310468,7.375905729966508e-16,1.306519562677133e-12,9.466260664225956e-09,1.2145955248510365e-11,1.5782877392164774e-13,1.0936897221203168e-10,1.0549425724093453e-06,7.641380306289136e-10,1.5403072151087827e-09,4.6149179979693145e-05,3.3389898135283147e-07,1.0360690083643931e-07,8.390902195287708e-08,4.2768608099486016e-11,3.3724316098233693e-15,4.1216172591866315e-14,0.00017789997218642384,4.9593037232398274e-08,4.4033994556398354e-15,5.490906687666275e-11,4.33712120866403e-05,0.0003718529478646815,1.3387134460540359e-18,1.9587900190742857e-09,3.6037421935475322e-09,1.577723018897359e-08,0.0014140118146315217,7.54610027797753e-08,1.5221238982773833e-13,2.5601593327956307e-12,9.972479656297772e-13,4.8338296662923594e-14,4.460679395301703e-11,1.0153383689370798e-10,9.747803387768258e-17,8.37953456622742e-11,1.1059203330887613e-08,1.023172855712769e-14,0.0037140799686312675,2.0814344171837806e-12,4.174812495705282e-09,1.7386034162708238e-15,7.289806948460476e-16,8.88818670729131e-16,5.921631895944302e-07,2.8210294665450544e-16,9.164514985652086e-14,6.687562563456595e-05,2.305507215395958e-16,2.841373714090878e-07,9.36520677896624e-07,8.93997152235958e-17,1.4889102173398783e-09,9.89998881484322e-13,1.1198960869762686e-08,1.9406929202222568e-14,4.692827887329331e-17,2.9303100575097784e-15,2.0403066590026795e-17,3.203774918969504e-12,2.0110029093356463e-12,1.587247760670443e-17,1.2322344784354653e-14,2.245504650277841e-11,1.49141983485368e-13,5.344017495190201e-07,2.028532203324218e-11,3.75420208158575e-13
5.405576651579128e-15,2.502685836347496e-10,0.9864811897277832,2.2106406603276257e-13,1.0501794746320403e-12,9.933786432325675e-12,1.2138193228317107e-10,1.4318875078689342e-11,6.272663188562969e-14,6.860682269689555e-13,2.486315190189381e-13,6.894119941591725e-09,1.421621376174187e-09,4.6320155539279024e-17,1.0305510222963221e-08,0.0001806326035875827,9.509328265266959e-06,7.497115461774229e-08,2.175868929477076e-10,6.992596900090575e-05,0.00021476033725775778,1.089604893422802e-06,2.4913379093050025e-07,8.08941715696454e-12,2.2904810626699036e-15,4.831219517324736e-13,1.0067047195860823e-09,2.389794362400721e-09,5.353706627325705e-12,1.4792711326705454e-12,0.0012787734158337116,4.3709224336729163e-14,1.8556485201770556e-06,3.824377969863235e-08,1.6882001913488646e-14,1.9930202440113752e-15,7.276326242922071e-12,1.7401970706446002e-12,4.185739753935491e-13,3.3897220425536945e-13,2.9386779092305934e-17,7.951498075427221e-15,5.536676450645928e-09,2.373786753032364e-15,4.1975559313123245e-13,5.372382768688289e-13,5.263527391718981e-10,2.3059688235367933e-18,0.0002147267514374107,1.241988554102208e-13,8.436597444209785e-16,3.641723207714609e-12,8.7713100942622e-14,3.86634462111991e-16,6.288950171006835e-16,1.26085163809794e-17,2.169709410984491e-15,6.141953426362363e-16,3.391743632619182e-07,1.9179245691614e-10,2.0877636425220558e-11,2.2225185271140075e-15,2.175552244254651e-15,1.6246703182787314e-07,1.274341769885723e-07,5.403491574100343e-16,1.7354050488305184e-11,1.9666042589960853e-06,1.940125421429073e-10,1.3976899992940162e-07,0.011542540974915028,7.703409308015829e-13,4.336809682558753e-17,1.1354009300897804e-18,1.8660105070011923e-06
0.006083614658564329,9.626729968736925e-12,7.597821816140993e-10,0.8228854537010193,0.011845244094729424,3.6737750633619726e-05,1.127704375193661e-12,0.0002604854525998235,8.043861043915967e-07,6.401621455154327e-10,2.570981871841127e-09,3.4567899547255365e-06,3.361420919389957e-09,4.308775905514928e-11,9.102382042547319e-12,1.911199254411855e-10,3.8964154125409323e-10,7.90426474273076e-11,4.991096425044361e-10,5.589397347738334e-11,3.9311795485552636e-10,1.826706075291895e-08,8.830034857965074e-06,1.5605019498821093e-08,1.6449945572372116e-10,2.431226846510981e-07,9.513686194395632e-08,2.120754526852009e-12,9.643292414596161e-11,3.2694510991859715e-06,1.4011632964994192e-09,1.919684564199997e-06,2.9531686124295575e-11,9.69035507218663e-13,1.0476132765099844e-12,0.0006074712728150189,0.0035020853392779827,0.00041985305142588913,0.0012854353990405798,1.0405167813587468e-05,6.400307801107674e-12,0.003167593153193593,1.6713114803224016e-07,5.94504513173888e-07,0.14977100491523743,2.9055433406477427e-11,3.0944841000746237e-07,4.48238210992713e-08,3.7539189179369714e-07,8.628391157117221e-08,4.2639905473151885e-07,2.988107537012924e-13,2.223689499203374e-08,6.631035165405308e-10,9.48209219475693e-12,9.772469944380191e-09,1.9671537643262127e-07,2.0727718492707936e-06,7.985701699908532e-07,3.0491564134704774e-11,3.852002744553218e-11,1.3833244445760062e-12,6.134123875511932e-09,2.214215783169493e-06,5.96660854057518e-08,9.187481919070706e-05,6.544440989131317e-09,7.809692892379871e-10,5.590574346570065e-06,7.28545224149002e-09,2.891941264238085e-08,1.414398997923172e-08,1.0296784012098215e-06,4.881721693550389e-10,1.1619432171983135e-07
4.3321534803908435e-08,2.348495130085849e-17,4.501515940601511e-15,5.974530314922788e-10,0.35108476877212524,8.367759818384002e-08,4.671096595323032e-15,0.0001076326152542606,4.916816820355052e-08,1.8863172091501293e-20,2.1640936154199153e-08,8.125390127850267e-16,1.927011675229018e-11,6.097654478772255e-22,2.935172450143492e-14,4.700519131778857e-15,9.644212952384951e-15,4.360579605733328e-12,1.2387399319317824e-19,3.1793852625508837e-14,1.4434370365634663e-09,5.467731302444268e-13,9.844471684618145e-18,1.0458700013893721e-13,2.5589179755182434e-13,1.1930911529871887e-17,1.3389187536461122e-09,3.1611826387480313e-19,7.003406188310635e-11,1.8410384775382517e-14,5.7174745115488954e-15,1.2553910880022325e-17,7.157817192421628e-15,8.7229220157789e-13,2.679417998560548e-16,9.15808300258593e-18,7.2338477430378134e-09,9.726139568884525e-19,0.6487597227096558,2.2365536512917745e-15,1.6933336080559197e-16,4.73255968245212e-05,3.356774629309847e-14,3.3784869975413134e-13,8.684541258872913e-13,6.58326941642871e-19,2.3924421471699375e-12,1.7635691518247398e-11,1.2372472837918203e-12,1.165029037868484e-13,2.74178485470955e-10,4.1218018170779264e-16,2.088000258804179e-11,1.457701205820681e-18,2.509075702400768e-16,1.1569338152425668e-12,1.368322815520072e-19,3.609927630953536e-16,1.55249741556375e-13,6.015196873931927e-08,7.023293838864797e-12,1.7947252570812283e-13,8.50490562214772e-18,1.8557025448551786e-16,3.365354217521599e-09,9.82974484686587e-14,3.2571311954071784e-17,2.7758838427871524e-07,8.325959144133907e-14,1.2223524059259971e-12,7.179218823175322e-18,6.209469050055816e-11,6.00349847959536e-14,1.4562139607219096e-15,2.124634212104736e-19
5.724600705613264e-16,9.564576681233682e-40,7.731845120968322e-17,2.1191171040157997e-10,1.2730656806514418e-11,0.9999994039535522,7.852105955936293e-32,6.295021393043498e-08,6.451403281705227e-18,1.375045077956429e-34,1.9474871508249404e-18,7.042859998402642e-15,9.177537392326731e-21,4.5965710601793744e-36,7.171140847772513e-24,5.0179322291969523e-29,6.930056920706976e-35,3.577557411469293e-23,5.9889973919027645e-30,9.969751270679929e-31,1.2083231049409239e-18,1.249185477281145e-11,2.372686730203483e-18,8.39453994001307e-31,2.50399902090128e-28,1.1890679946419145e-18,5.676353010135478e-14,4.093799699842108e-36,1.385806803529035e-29,1.0203722311530328e-08,1.0430411027785948e-22,1.9706098969148156e-32,3.014093459289646e-27,2.4879587727703265e-33,4.655597098183106e-30,2.569447700662609e-22,7.868431176701366e-21,6.5292913952471e-26,2.604548221540881e-08,5.9655077658137784e-24,3.1313220293394254e-24,1.8809814150699822e-07,2.5138863767557537e-20,4.351470768251809e-26,1.5841107143864874e-19,5.105317063911462e-38,1.5148747192642378e-14,3.079710702063423e-22,5.282301424611516e-14,4.585024812992194e-16,4.169988312985318e-11,6.176913423457984e-31,2.0513845830349986e-11,2.468110849658971e-23,9.318562194957166e-32,2.345597240743791e-12,8.571730520135045e-33,1.9790709877025993e-31,4.4085603223553704e-12,1.2520911359283354e-22,3.2687087997702084e-21,2.8347765932923636e-26,2.1469847917951484e-22,2.287592316095599e-13,1.0136187475842141e-14,8.030185544294355e-11,6.853918115545145e-28,3.8870485945100876e-15,1.724617959553143e-07,6.336522972993919e-11,2.063897279367799e-25,9.999164988843887e-14,5.315299423728987e-29,8.723550162804348e-23,3.723866677271628e-28
4.796809172091798e-09,0.010820339433848858,1.988031517186073e-09,3.2071979620684754e-12,9.783016063913408e-11,6.346165780379831e-12,0.8257549405097961,5.223102332585494e-12,5.123539370543995e-10,1.578489718667697e-05,3.4177445318306354e-09,1.1587191622863813e-10,7.42636329960078e-05,2.8851362003479153e-05,0.018755536526441574,8.8286426034756e-05,0.0003429861681070179,7.419591696589123e-08,9.574703290127218e-05,3.7108375181560405e-06,1.3820866797686904e-06,1.043983562792894e-11,5.715601325562147e-10,0.00024211608979385346,8.628391867659957e-08,2.6709280120940093e-08,6.122820472853618e-09,8.913785131881014e-05,0.00048326319665648043,3.3785543807063334e-11,4.120809471430675e-09,8.887873770291321e-10,2.6498037541955455e-08,0.0002319292543688789,1.2398447779560229e-06,9.598229988583284e-10,1.0213473296272202e-11,1.0290481661234807e-10,2.1824511087231713e-09,3.6490098409558414e-06,0.0018114689737558365,7.578107585892724e-11,2.1477676170889026e-07,7.264846946242187e-09,1.0100641026702939e-12,0.02257198840379715,1.2154133602337858e-11,7.885981176514179e-06,5.7422692378850115e-08,8.276350627056672e-07,2.2226571971817322e-10,0.0035253381356596947,2.1638591363171145e-07,2.8240124265721533e-06,0.11467866599559784,2.988309333318284e-08,2.736737769737374e-06,2.0653528736147564e-06,1.9305394088897643e-11,5.6468612456228584e-05,8.557053661206737e-07,0.00028630183078348637,3.668751968888273e-10,3.110268639860969e-11,1.9569075249137313e-09,3.0206479678662745e-11,1.7526157535030507e-05,4.765404781892357e-08,5.656831882257241e-13,3.4319342034905276e-08,6.097275129235413e-09,2.5275126436241635e-10,6.163566581562918e-07,4.11107151876422e-07,4.056651903283637e-09
3.3095098217472696e-08,3.8728100045480607e-13,4.5219378241867503e-10,3.4444130960764596e-06,0.9450491666793823,7.5798948273586575e-06,1.2054360331095748e-13,0.029822135344147682,5.579499884333927e-06,6.372907301703534e-13,1.2181802730992786e-06,2.0549341742115423e-11,4.270940545669788e-11,6.336977383808451e-14,1.5661826002766333e-11,6.523571266514594e-11,4.672634675018106e-12,6.341334568560342e-09,9.009749699507696e-15,1.1932344001763795e-09,3.5807461440384714e-09,2.401923495654046e-07,1.3655062323925105e-12,5.166948899987256e-12,1.6217295284448596e-09,3.9154806784000296e-13,1.525103066057909e-08,5.2500083273787634e-12,2.339993476763169e-10,1.0904425140623175e-09,2.972864732164737e-10,1.1172148622895506e-10,1.8614335628441836e-09,4.835082334508911e-10,6.896433979441952e-10,1.3476836834003247e-12,7.596037175972015e-05,2.090891695893937e-12,0.016107242554426193,1.4437641349378944e-13,4.663879417214634e-13,0.008874740451574326,4.652713977981726e-12,7.907769550286048e-09,4.2264235844413633e-07,2.956387237340423e-14,9.925004462729703e-08,8.69822269766729e-11,5.342911668648753e-10,2.6744913575460494e-11,1.2421493522651872e-07,7.299056324627795e-12,5.34610489211218e-09,1.4408486339809179e-12,4.265731783645657e-14,9.781899734662147e-10,4.2110621088255196e-13,2.13631976692108e-12,7.833538973045506e-08,8.921951888396507e-08,1.1343340133862512e-07,2.4570102896692703e-11,1.3107241958465465e-09,1.0248209919572204e-10,3.556505180313252e-05,1.1442663705452105e-08,9.220534492176968e-13,1.545873783470597e-05,1.879963207329638e-08,7.478055674692285e-11,3.379118599516895e-12,5.3736869176646e-07,1.7236465033043658e-10,1.1191640669760972e-10,4.140166941918322e-12
3.844340881187236e-06,8.792043597338501e-15,7.51280700655001e-15,2.405543542138844e-10,0.4849899411201477,7.444767220476933e-07,3.5217260372163864e-15,0.0005283872596919537,0.040767692029476166,7.074790960841516e-21,0.014423376880586147,2.96523568232062e-14,2.293483762280668e-12,1.2064160565822951e-16,1.7195033527058314e-16,7.639624243399887e-18,3.2451706269708046e-15,1.0706440178864796e-07,6.6927094504373105e-21,7.188747447523566e-15,4.536824249612437e-09,2.755827337164174e-11,1.6753116420704922e-18,1.2644247628090799e-11,0.00022385278134606779,2.5749747002610302e-17,6.972712753849919e-07,9.049465916351592e-18,1.310543325416802e-06,9.43142929748543e-14,6.562211169423848e-13,7.580223775061068e-12,2.0378882609195514e-11,8.755884350897247e-10,1.1001523025910842e-09,6.234619889583168e-16,4.128923683310859e-05,2.3351513833163884e-17,0.45770499110221863,2.1036137783959907e-14,3.594841980515684e-13,0.00014694938727188855,1.65554982408929e-15,1.837880063249031e-06,9.8124640357522e-11,1.830400975888978e-17,1.503912159250831e-07,2.05473588721361e-05,3.27791533252488e-16,3.928124610254238e-15,0.0011282553896307945,1.918708654414722e-13,4.374580558907937e-12,5.699876607976299e-18,2.647424120205688e-11,1.4691881489170555e-08,2.898835266101874e-17,2.6965866605638267e-12,7.10004158330918e-14,9.695025255496148e-06,5.0505225002162035e-11,1.5719547263870481e-06,6.058730533470497e-15,5.952631239436983e-17,3.071434773183057e-11,2.0515638077256426e-09,9.896322286394507e-20,3.5444313652988058e-06,2.5790833357852705e-10,9.776141701722807e-12,3.8840728883570444e-18,1.1479047543616616e-06,4.380249762903077e-08,5.990803941813283e-08,2.5464381956817028e-20
2.0178132710720054e-13,6.352512116336584e-08,1.6945037387139372e-11,7.195418566530165e-11,4.837009427976352e-14,5.800656535101057e-15,7.532019935752032e-06,2.6896042156139034e-14,2.8113759379243155e-16,0.5697318911552429,4.208976065729175e-16,4.7198490775446356e-12,4.38063629815133e-08,2.1973772163619287e-05,0.0005304064252413809,0.00181532499846071,1.5447752730324282e-06,8.695916369253452e-15,0.006078632548451424,9.519767019128267e-08,2.5050484690064545e-12,3.2295157216880033e-13,5.562129672398441e-07,5.177473116901865e-09,7.175298258387062e-15,3.640560680651106e-05,6.0687712620272494e-15,3.9482201827922836e-05,1.1708053146777808e-12,1.2933997206587833e-09,1.7475321320223336e-12,3.4649332014691225e-11,1.0489973473193359e-11,1.5419931997939784e-10,9.476431792054818e-12,3.328497655274987e-07,1.7604438008267734e-14,9.067102979543051e-08,1.139806243231076e-14,1.974720134967356e-06,7.878823282680969e-08,1.4105245834186708e-12,1.504032454135995e-08,9.848522381460372e-15,3.758895538580331e-12,0.0004945101100020111,3.2285761927429088e-15,8.635607962222125e-14,6.068454467822448e-07,4.6907836804166436e-05,4.47564850730443e-16,1.533356766003635e-07,4.1709586895422035e-09,0.0008779811905696988,2.3686043348902786e-08,1.3859731504833883e-12,0.0008187814382836223,4.384665430734458e-08,7.607809521248399e-11,2.78393822751577e-12,3.614198718082662e-08,4.887741687081837e-13,1.0909263181702045e-07,2.0266353928377612e-08,4.6443955348252075e-09,1.0611939929225378e-12,0.41801586747169495,1.3317796301523521e-12,2.4524463406241925e-14,4.463705446933197e-12,6.618819270443055e-07,4.5624455615963545e-15,6.599269741780489e-12,5.566814370583373e-13,0.001477779820561409
