arg:  ['/var/spool/slurm/d/job02970/slurm_script']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
------ True
device cuda 
validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(19)
The digit is a tensor(64)
*************** New model ***************
Details: embed_dim = 64 num_heads = 16 num_induce = 128 stack = 3 dropout = 0.05 batch_size = 4 subsample_size = 8000
Epoch [1/250], Progress: 1/19, Train Loss: 4.1292, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.7187, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 5.3390, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.7062, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 4.2350, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 3.8353, Train Accuracy: 0.2500
Epoch [1/250], Progress: 7/19, Train Loss: 4.9710, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 4.5976, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.9316, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.9800, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.5348, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.4713, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.8950, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.8248, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 5.1149, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 5.2016, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.6872, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 5.0343, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.9639, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.7459, Train Accuracy: 0.0133, Validation Loss: 4.4345, Validation Accuracy: 0.0133
Epoch [2/250], Progress: 1/19, Train Loss: 4.2193, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.5277, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.3745, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.6092, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.8737, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.4717, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.2504, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.3379, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.6697, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.2364, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.5967, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.9411, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.3053, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.5890, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.5816, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.4281, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.3970, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.5566, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.3955, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.4927, Train Accuracy: 0.0000, Validation Loss: 4.3551, Validation Accuracy: 0.0133
Epoch [3/250], Progress: 1/19, Train Loss: 4.5589, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 4.3983, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 4.4378, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 4.3506, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 4.3916, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.3528, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.2452, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 4.0086, Train Accuracy: 0.0000
Epoch [3/250], Progress: 9/19, Train Loss: 4.4771, Train Accuracy: 0.0000
Epoch [3/250], Progress: 10/19, Train Loss: 4.2697, Train Accuracy: 0.0000
Epoch [3/250], Progress: 11/19, Train Loss: 4.3909, Train Accuracy: 0.0000
Epoch [3/250], Progress: 12/19, Train Loss: 4.5603, Train Accuracy: 0.0000
Epoch [3/250], Progress: 13/19, Train Loss: 4.5867, Train Accuracy: 0.0000
Epoch [3/250], Progress: 14/19, Train Loss: 4.5705, Train Accuracy: 0.0000
Epoch [3/250], Progress: 15/19, Train Loss: 4.3127, Train Accuracy: 0.0000
Epoch [3/250], Progress: 16/19, Train Loss: 4.4257, Train Accuracy: 0.0000
Epoch [3/250], Progress: 17/19, Train Loss: 4.5103, Train Accuracy: 0.0000
Epoch [3/250], Progress: 18/19, Train Loss: 4.6223, Train Accuracy: 0.0000
Epoch [3/250], Progress: 19/19, Train Loss: 4.8337, Train Accuracy: 0.0000
Epoch [3/250], Train Loss: 4.4370, Train Accuracy: 0.0000, Validation Loss: 4.3342, Validation Accuracy: 0.0133
Epoch [4/250], Progress: 1/19, Train Loss: 4.1021, Train Accuracy: 0.0000
Epoch [4/250], Progress: 2/19, Train Loss: 4.2930, Train Accuracy: 0.0000
Epoch [4/250], Progress: 3/19, Train Loss: 4.5217, Train Accuracy: 0.0000
Epoch [4/250], Progress: 4/19, Train Loss: 4.3132, Train Accuracy: 0.0000
Epoch [4/250], Progress: 5/19, Train Loss: 4.4856, Train Accuracy: 0.0000
Epoch [4/250], Progress: 6/19, Train Loss: 4.3218, Train Accuracy: 0.0000
Epoch [4/250], Progress: 7/19, Train Loss: 4.3134, Train Accuracy: 0.0000
Epoch [4/250], Progress: 8/19, Train Loss: 4.4783, Train Accuracy: 0.0000
Epoch [4/250], Progress: 9/19, Train Loss: 4.2681, Train Accuracy: 0.0000
Epoch [4/250], Progress: 10/19, Train Loss: 4.3903, Train Accuracy: 0.0000
Epoch [4/250], Progress: 11/19, Train Loss: 4.4889, Train Accuracy: 0.0000
Epoch [4/250], Progress: 12/19, Train Loss: 4.2834, Train Accuracy: 0.2500
Epoch [4/250], Progress: 13/19, Train Loss: 4.3763, Train Accuracy: 0.0000
Epoch [4/250], Progress: 14/19, Train Loss: 4.3629, Train Accuracy: 0.0000
Epoch [4/250], Progress: 15/19, Train Loss: 4.3745, Train Accuracy: 0.0000
Epoch [4/250], Progress: 16/19, Train Loss: 4.6468, Train Accuracy: 0.0000
Epoch [4/250], Progress: 17/19, Train Loss: 4.5624, Train Accuracy: 0.0000
Epoch [4/250], Progress: 18/19, Train Loss: 4.6195, Train Accuracy: 0.0000
Epoch [4/250], Progress: 19/19, Train Loss: 4.6084, Train Accuracy: 0.0000
Epoch [4/250], Train Loss: 4.4111, Train Accuracy: 0.0133, Validation Loss: 4.3167, Validation Accuracy: 0.0133
Epoch [5/250], Progress: 1/19, Train Loss: 4.2071, Train Accuracy: 0.0000
Epoch [5/250], Progress: 2/19, Train Loss: 4.2915, Train Accuracy: 0.0000
Epoch [5/250], Progress: 3/19, Train Loss: 4.5405, Train Accuracy: 0.0000
Epoch [5/250], Progress: 4/19, Train Loss: 4.2598, Train Accuracy: 0.0000
Epoch [5/250], Progress: 5/19, Train Loss: 4.2678, Train Accuracy: 0.0000
Epoch [5/250], Progress: 6/19, Train Loss: 4.4247, Train Accuracy: 0.0000
Epoch [5/250], Progress: 7/19, Train Loss: 4.4017, Train Accuracy: 0.0000
Epoch [5/250], Progress: 8/19, Train Loss: 4.3981, Train Accuracy: 0.0000
Epoch [5/250], Progress: 9/19, Train Loss: 4.4712, Train Accuracy: 0.0000
Epoch [5/250], Progress: 10/19, Train Loss: 4.3023, Train Accuracy: 0.0000
Epoch [5/250], Progress: 11/19, Train Loss: 4.2848, Train Accuracy: 0.0000
Epoch [5/250], Progress: 12/19, Train Loss: 4.4322, Train Accuracy: 0.0000
Epoch [5/250], Progress: 13/19, Train Loss: 4.5208, Train Accuracy: 0.0000
Epoch [5/250], Progress: 14/19, Train Loss: 4.4531, Train Accuracy: 0.0000
Epoch [5/250], Progress: 15/19, Train Loss: 4.4695, Train Accuracy: 0.0000
Epoch [5/250], Progress: 16/19, Train Loss: 4.4364, Train Accuracy: 0.0000
Epoch [5/250], Progress: 17/19, Train Loss: 4.3743, Train Accuracy: 0.0000
Epoch [5/250], Progress: 18/19, Train Loss: 4.4368, Train Accuracy: 0.0000
Epoch [5/250], Progress: 19/19, Train Loss: 4.1924, Train Accuracy: 0.0000
Epoch [5/250], Train Loss: 4.3771, Train Accuracy: 0.0000, Validation Loss: 4.2950, Validation Accuracy: 0.0267
Epoch [6/250], Progress: 1/19, Train Loss: 4.2839, Train Accuracy: 0.0000
Epoch [6/250], Progress: 2/19, Train Loss: 4.1858, Train Accuracy: 0.0000
Epoch [6/250], Progress: 3/19, Train Loss: 4.2908, Train Accuracy: 0.0000
Epoch [6/250], Progress: 4/19, Train Loss: 4.2994, Train Accuracy: 0.0000
Epoch [6/250], Progress: 5/19, Train Loss: 4.1911, Train Accuracy: 0.0000
Epoch [6/250], Progress: 6/19, Train Loss: 4.3115, Train Accuracy: 0.0000
Epoch [6/250], Progress: 7/19, Train Loss: 4.4683, Train Accuracy: 0.0000
Epoch [6/250], Progress: 8/19, Train Loss: 4.2252, Train Accuracy: 0.0000
Epoch [6/250], Progress: 9/19, Train Loss: 4.3328, Train Accuracy: 0.0000
Epoch [6/250], Progress: 10/19, Train Loss: 4.1661, Train Accuracy: 0.0000
Epoch [6/250], Progress: 11/19, Train Loss: 4.3703, Train Accuracy: 0.0000
Epoch [6/250], Progress: 12/19, Train Loss: 4.0805, Train Accuracy: 0.0000
Epoch [6/250], Progress: 13/19, Train Loss: 5.0309, Train Accuracy: 0.0000
Epoch [6/250], Progress: 14/19, Train Loss: 4.3454, Train Accuracy: 0.0000
