arg:  ['/var/spool/slurm/d/job02954/slurm_script', 'ContrastiveLearning_Model/saved_models/masked_encoder_64_16_128_3_0.2']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(3)
The digit is a tensor(23)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 5.1416, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.5722, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.9989, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 8.5852, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 9.0595, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.4516, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 6.7434, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 4.1696, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 5.6191, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 5.6634, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.8080, Train Accuracy: 0.2500
Epoch [1/250], Progress: 12/19, Train Loss: 9.4411, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.6377, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.8041, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 4.8724, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 6.4926, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.3710, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 7.6169, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.9396, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 5.8415, Train Accuracy: 0.0133, Validation Loss: 4.2426, Validation Accuracy: 0.0667

Epoch [2/250], Progress: 1/19, Train Loss: 4.0388, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 5.0642, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.3954, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.6142, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.0270, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.1478, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.0866, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.0344, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.0391, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.1527, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.1855, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 3.6596, Train Accuracy: 0.2500
Epoch [2/250], Progress: 13/19, Train Loss: 4.0459, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 3.0650, Train Accuracy: 0.2500
Epoch [2/250], Progress: 15/19, Train Loss: 4.4471, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.1033, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.0961, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.0774, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 2.8891, Train Accuracy: 0.3333
Epoch [2/250], Train Loss: 4.0615, Train Accuracy: 0.0400, Validation Loss: 3.7505, Validation Accuracy: 0.1067

Epoch [3/250], Progress: 1/19, Train Loss: 4.0249, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 4.3371, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 3.9690, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 3.5451, Train Accuracy: 0.5000
Epoch [3/250], Progress: 5/19, Train Loss: 3.7301, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 3.9459, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 3.6823, Train Accuracy: 0.0000
