0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2.024129475142189e-10,1.323063186786655e-10,2.679726094356738e-06,2.4947144993348047e-05,2.480420107531245e-06,1.331653361256839e-14,0.8482114672660828,1.1091532542195637e-05,3.355290654691312e-12,1.2601807097833984e-10,1.7298351639993825e-09,3.000745268585958e-13,3.3613084537975624e-10,1.0241075575290767e-21,3.768725033478362e-18,2.536941678954463e-08,2.0069022832469585e-11,2.437883853733465e-15,9.387113820328397e-26,1.7035574340074078e-11,6.780468656160388e-13,1.8488950469372142e-14,0.0006939375307410955,0.11986695230007172,7.044187282090331e-13,2.7319557206750833e-12,4.830943045770753e-13,1.8465346710450775e-13,1.2846500772878411e-11,2.369926086973062e-13,4.025113042871453e-08,5.000117542230953e-10,1.067645117821571e-13,3.681544402667214e-09,5.899667592734151e-16,2.5073280340848214e-08,4.452630708584593e-09,7.814592208887916e-06,5.401588396946981e-15,4.006057994148738e-15,0.00016470755508635193,2.1259929309635356e-13,1.432065204198807e-07,0.02813437208533287,4.124081100848107e-19,8.490744107803039e-08,1.6185741635865725e-09,1.1030722030778463e-14,5.750408395982509e-12,1.4320195305117522e-06,2.718788223331802e-20,1.3327407821545241e-14,7.964530368553824e-09,2.299811913057995e-21,6.523114296982935e-13,4.2808424041140825e-06,1.7254864204119258e-08,1.4116850449467795e-18,7.141463115312163e-11,9.937495754561368e-17,4.1168299325100577e-10,2.2862305115722847e-07,2.1040246793726597e-16,2.494658989880263e-15,1.3575833690993022e-05,1.021373135915285e-20,1.0418164039225216e-19,2.1073143230410096e-12,9.917413024140842e-08,6.806609803919209e-15,1.0222451862773596e-07,8.478284144075587e-06,0.002850983291864395,8.505779493228442e-21,6.331688062743979e-09
3.505988166452312e-09,5.005430098181662e-12,3.0789495952809887e-11,3.7409100123175776e-11,8.843332177654872e-10,6.826773846745071e-13,4.376573270459261e-10,4.022596034047865e-09,6.651791295553267e-08,6.135641994475804e-10,1.1729597293452798e-09,0.06586479395627975,0.06084093451499939,3.174044780285348e-19,3.289184633104014e-06,2.1875544916838408e-05,1.7516295081065891e-09,7.954923612191189e-13,1.1624740059446026e-09,7.269206321325328e-07,2.2890446049056434e-12,2.3123229997423778e-09,1.6046733435359783e-05,6.269953246373916e-06,1.6231876998062944e-07,4.739703740597179e-09,4.887418825205714e-08,0.04357462376356125,3.26153980337429e-16,4.239512350068253e-07,6.1089223891031e-05,2.695339611225034e-11,0.00016668062016833574,4.613644364326319e-07,1.8565671569548137e-11,1.1531367363204481e-06,4.646722663892433e-05,7.612687563662845e-11,2.2761481588418064e-09,2.2503065993471812e-18,4.422775340406915e-11,4.904888344439695e-13,3.5436285088508157e-06,0.00011282983905402943,0.002200654475018382,1.801990112682006e-09,0.0037159284111112356,5.5468737242270194e-11,8.172498394607406e-16,2.88560886296807e-09,7.479957764289225e-10,6.96937100977145e-26,1.4044955053911013e-15,8.817394592242067e-10,1.3729674669713e-20,0.3128681480884552,6.527873210870894e-07,6.668056135462203e-14,3.1476324693358038e-06,4.683155933260447e-19,9.865756211979715e-09,3.4698788980991324e-12,9.854505123030322e-08,4.248845199283924e-13,1.4063097474731334e-12,4.536271803069064e-13,9.371785381517839e-06,1.5480683141638751e-12,1.6410310887948754e-09,7.589805520180626e-12,6.325202016479016e-15,0.5104804635047913,4.0879902241108823e-10,1.5621372307210728e-15,8.066887158264535e-10
1.4294828654115577e-09,1.1494137567869553e-15,2.9314720789708204e-11,1.715007158509252e-08,1.0073359817397431e-06,7.44865058521782e-10,0.000774031039327383,2.3016481520699017e-07,4.34982085073532e-12,5.896075094824482e-07,2.8410044251359068e-05,2.5774169040357342e-14,5.380835776946924e-09,0.0005195359699428082,8.982268817625538e-10,1.650213476978024e-07,0.08399536460638046,2.752183030085842e-11,3.882496457663365e-05,1.868302388174925e-05,0.5812870264053345,0.00019790403894148767,9.823338587011676e-09,1.7461660372850019e-12,2.6084774010412244e-16,0.005866948049515486,4.626396488127682e-12,7.812798151485278e-12,1.9444610188656952e-06,4.069321768440659e-09,2.5392717262207043e-08,3.3472051796934466e-09,5.267863070399208e-16,1.5226212379075284e-15,2.7120116916079517e-11,5.949857495579636e-08,2.9677521291154862e-12,1.3548033166443929e-05,2.052232421002366e-14,1.2504370872079562e-09,7.737756095593795e-05,2.232638536270315e-07,1.0774685087090165e-18,1.1353843559769317e-10,5.955837494193983e-13,0.28098976612091064,1.3801190279581071e-13,5.09094479639316e-06,1.0608130855942893e-13,5.982536777082714e-07,3.990946462195666e-10,0.00024597483570687473,3.0070707035534383e-10,3.1392643611580576e-14,5.3114089126893305e-08,7.23194782189943e-15,2.9757137631047977e-17,0.0010469877161085606,2.7901736444633563e-16,0.00012755785428453237,6.49214785663349e-13,1.1861292503745346e-10,6.340483378153294e-05,1.6857469864461905e-09,1.0231244118585892e-07,6.249199074881417e-11,1.917163823528245e-11,0.0002505859301891178,6.965126522118226e-05,0.019858667626976967,0.024519437924027443,7.279482616695532e-08,5.039025793851515e-11,2.2220994821964268e-08,7.475814811641612e-08
5.026461380452929e-08,8.995533310279216e-16,2.0311313056269563e-14,1.5325362255680375e-05,4.4499407820695544e-14,1.4389407619356875e-16,3.2756237722253445e-09,6.3781250056003794e-18,0.03608706593513489,6.058174678903908e-21,1.1831463808675835e-08,1.1283818890019616e-17,2.117009258867375e-12,3.3620836776574504e-20,5.47810534984777e-18,1.5704086795045784e-17,4.973363267166044e-15,4.3911090583971524e-13,3.139458094196842e-25,1.6499323608754057e-13,1.8188601808612583e-23,1.0276184690935083e-18,2.8809142804675503e-07,1.415940142912575e-09,1.723258336028266e-08,3.672638492753284e-18,1.2439143851517443e-14,1.5944234796924465e-14,2.245887799290358e-06,1.5697437917282083e-17,1.7505723433342002e-12,1.3614411719122597e-25,3.104229702610107e-19,6.536664638794e-15,0.0013653935166075826,1.1068640226596926e-08,8.64468290728837e-07,1.5386102765121978e-13,9.007013090922555e-08,1.3495958907719374e-12,1.1985963510596775e-06,3.680485888388381e-14,2.1016408169316492e-08,0.7433814406394958,5.029885747612183e-19,7.507142050198774e-15,1.5304302464065026e-16,1.1098002081541325e-23,0.19592484831809998,8.249581018304752e-10,1.6268467422400981e-19,1.3692694200706512e-10,2.8855047542222147e-17,1.6681501273939673e-16,2.3977588640831795e-17,0.005138913169503212,0.004788652993738651,4.968549917739977e-14,1.3672987946662576e-14,7.992977322123121e-25,1.264162395412459e-16,0.001654721680097282,2.574858937176572e-10,9.478227516191599e-23,0.001670490251854062,3.501646495336192e-20,2.445542161918951e-19,4.192978726979689e-23,1.5208119485965454e-10,4.864534780036917e-15,7.261401129887632e-20,4.4266784682278626e-10,0.009968339465558529,6.4269623305768784e-21,2.2944803287303648e-15
5.279408637690053e-13,1.755709291739613e-25,3.8828499526744054e-08,1.4342212972806578e-09,1.640240141586056e-23,3.3039460946462238e-24,0.9956914782524109,1.7818278796877252e-10,6.183656441089965e-33,1.3888709238878117e-16,4.171164164290531e-06,1.0378385080472098e-30,7.978442066906358e-25,2.2007698974020693e-15,1.8218011650425436e-33,7.038237316093002e-14,6.735595832170829e-15,7.430213651321651e-30,1.9283590466220602e-39,9.729119958534196e-16,1.3722864562891414e-24,6.785888034487785e-22,9.238747572983791e-26,2.4654971397808367e-08,3.6567613046170834e-30,5.588944618276076e-24,1.5675237151619168e-31,1.1593226080872825e-21,6.994856311941136e-16,3.3007029987968945e-20,2.8022153824788787e-13,4.177564026790388e-33,3.6127768380298626e-17,5.113060379071145e-30,7.317247639577963e-16,3.2089408907864936e-09,3.9100758628075535e-14,0.004302326124161482,2.9171745685555744e-20,8.058277085621365e-32,1.985124526981963e-06,2.5174672639952457e-36,2.5348246768166863e-19,8.909146857749572e-12,3.270897978996961e-34,4.054459743743806e-14,1.4390696346071717e-19,3.2118225586725765e-14,1.2870955133111971e-23,6.452844164157845e-16,5.605193857299268e-45,4.3965398400664034e-27,1.7981855389590825e-28,5.051494118116849e-35,2.636211019445278e-13,3.9110328826095543e-28,5.0068855163331224e-29,1.8188185290054627e-22,1.688825022583439e-30,1.9282680761194183e-34,1.7526178198077618e-25,1.7771506544030366e-25,6.288067073501861e-23,2.0413217403604733e-36,5.773442742934315e-17,2.971108697603777e-32,1.8637269575520067e-43,4.2784553408684596e-35,3.346536753421031e-19,9.525267715492056e-16,1.4218417351975602e-28,5.722643131075649e-23,2.7795065218072195e-17,5.112007136132808e-30,3.570844354102801e-20
2.2430754476054915e-10,0.0,5.605193857299268e-45,1.8216880036222622e-44,2.7890305001331586e-32,0.0,7.44934116562318e-13,2.83031484531624e-25,0.0,9.736817154177747e-34,3.0431080204652297e-31,1.5324612617542378e-38,0.0,0.0,0.0,0.0,2.4154173106083476e-10,0.0,0.0,5.376804598356101e-29,4.484155085839415e-44,0.0,3.343766659154229e-25,0.0,6.305843089461677e-44,0.997477114200592,1.6787695678033288e-09,0.0,3.621777677203327e-20,1.8216880036222622e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634987104196415e-20,0.0,2.1090507113074854e-30,0.0017040834063664079,0.0,0.0,0.0,0.0,0.0008188555366359651,0.0,0.0,1.3458896773076338e-19,1.0299355700103313e-19,1.4080116322669154e-28,9.107935941682478e-33,4.7243992997571186e-39,0.0,0.0,0.0,4.109521416622366e-37,5.917654560816388e-11,1.3143896439456702e-14,2.288662449197568e-38,0.0,4.237268751380835e-31,7.391048624580502e-31,1.6647425756178827e-42,2.939085103053804e-36,0.0,6.51216489436276e-37,6.762166781387746e-12,2.3504473547076448e-23,1.3454264300538683e-36,2.4034286844115144e-20,0.0,0.0,0.0,4.915755012851458e-42
1.4682121074471866e-09,4.76377826075236e-10,3.4221297937619966e-06,5.242658289716928e-07,4.056981026678841e-07,5.512896042447757e-11,1.0343773055865313e-06,9.431408987126133e-10,3.8529706216650084e-05,6.748570036130275e-10,1.6126725199683278e-07,1.4786383228937439e-09,3.860633768226762e-08,0.9449584484100342,1.8987866834407896e-09,2.958959726129251e-07,5.820234250109024e-08,0.0013265206944197416,0.021546073257923126,2.556362233008258e-05,1.7446759592587568e-09,3.218801793991588e-05,1.3363220252582408e-10,1.642865754547529e-08,6.532431540140493e-11,4.410645626506948e-09,9.499640327703673e-07,3.232185005752619e-11,3.751321475675695e-09,8.155049968650019e-09,4.277348125469871e-06,4.930570085548425e-08,4.862523894644255e-08,0.03131037577986717,1.5700964013376506e-06,5.135432079583779e-10,4.152880421770533e-07,1.0496886915234427e-08,2.9825911042280495e-05,1.6651666783218388e-06,1.2970606810824847e-08,5.352361768018454e-05,1.4795038805193172e-10,2.9891319286434737e-07,4.4250635255593807e-05,4.900980662969623e-11,3.48393050519924e-11,8.355355589628743e-07,9.862324290565994e-09,3.668762793562763e-10,0.00015919559518806636,2.4394579689612783e-09,1.3777798901770666e-09,8.261251787189394e-05,2.359238123972318e-06,2.4666711340159964e-08,9.004944558910211e-07,6.329950252847993e-08,1.4890051810902832e-13,9.174235628961469e-07,6.1636378509769e-13,3.994677797436452e-07,5.790324166810024e-07,1.92382844943495e-06,6.095223437085906e-09,1.7578644246896147e-06,6.250666217261225e-13,3.6495160227190127e-09,6.390899187636023e-08,0.0003673419705592096,1.3070616589061501e-08,2.4705623657972353e-10,1.8627181930241932e-07,2.367553832982594e-07,4.5518024904822596e-08
1.2224697456986178e-05,5.019423277711398e-17,3.062127218456112e-09,6.411947651940864e-06,0.9995999932289124,1.1415394454358796e-12,1.2782228400731732e-11,6.316969665931538e-05,3.638946724885773e-24,1.5801457906895744e-13,5.781726599707326e-07,5.3483838876574835e-19,1.5890887217206995e-10,4.669613219079656e-24,2.2387206691568309e-23,7.519258653221339e-12,7.843554250541729e-09,2.5432817713994285e-18,1.075574468670249e-20,2.5743038811754104e-09,4.780599360382843e-19,3.8044589700803044e-09,7.916583512866671e-13,0.00031018047593533993,6.327767681848466e-24,3.7062443392077427e-11,3.7486814104331593e-22,2.5069288658863265e-11,1.180539823883442e-12,6.440630906205669e-13,2.1881999250766837e-12,4.682542475438663e-18,1.4627150577060946e-17,2.3392725884136443e-20,1.0131481360787196e-14,1.31227488964214e-06,1.9238489924397473e-15,4.115969204576686e-06,2.233190784907387e-18,5.688870685582946e-20,1.2215263041071012e-06,4.744203930418392e-22,2.111116170766536e-09,2.741430478181428e-07,3.6604468764220822e-22,4.307327498148661e-12,1.0155919161203286e-10,9.769674218923496e-13,2.5617473874345927e-15,3.924989755432762e-07,1.0329052814428997e-23,3.3348163589434635e-17,6.820785747324457e-17,1.2792614421892238e-19,3.5114941510094866e-10,1.0904719591905863e-20,7.695936554002784e-21,1.1146685269155396e-19,1.8357134937422632e-16,2.7562607957717228e-14,3.0870951215101654e-18,4.4917059438195905e-14,3.956595467924373e-11,7.273401711118187e-20,7.304281979259031e-08,8.076463950836858e-25,2.2984971170095414e-25,9.160552240111978e-20,1.3826829681207187e-09,4.1935893776642863e-13,1.048326191266222e-17,3.9114308236776196e-08,8.428377440417023e-10,2.1303776162877888e-21,1.7500840186757127e-12
3.564536740040566e-18,3.796013728503932e-15,2.3305046852328815e-06,1.0678338074887606e-10,0.0019706382881850004,2.864244875755732e-15,5.553677906010995e-14,9.873490114387096e-08,1.3095822872777048e-15,4.97960828127475e-09,3.4264189707755577e-07,1.6845749259421567e-21,5.80957237872326e-09,4.6292925547607167e-14,2.1274653993099122e-20,1.3366170149853307e-11,1.7452284062358103e-09,1.614973684838962e-14,7.727939504988091e-17,7.184695004734676e-13,1.3554190322201398e-12,1.1668576055055619e-21,7.489667577399196e-23,6.046484031685395e-06,3.187647362208234e-17,9.788203550629838e-17,1.2701269476069508e-25,1.9091027370077285e-10,1.218566082466168e-16,1.4575322616251925e-15,0.00011729025573004037,5.71568154794035e-18,6.934968571625788e-11,4.3254216025156045e-15,0.0001635328371776268,0.9899736642837524,3.556768490842188e-10,7.404348434647545e-05,1.1648445229217597e-11,3.52096411922187e-12,1.1173728609037425e-08,1.0860012763631121e-29,0.007687634788453579,3.3055147952154584e-08,1.153870835685078e-13,1.2654642091158852e-11,4.080357030034065e-06,2.3108363222945627e-08,2.2171654703168064e-12,1.830475895303607e-07,5.033649406435356e-27,8.078712178394287e-12,2.4449461552555896e-12,8.617627145213191e-08,2.7477373265583083e-08,5.179515416418217e-16,1.2643106696052107e-19,7.344474458753678e-21,2.2273492354215376e-17,3.419933173459677e-12,3.4797428068340797e-13,2.4157711561913433e-19,3.237926775770082e-20,5.073145679587721e-13,9.51725009912252e-09,3.4889155366840674e-12,2.0079999362771693e-19,1.2462256579814459e-18,4.87376669800816e-16,1.1924407641861201e-11,1.796610549133909e-13,1.4673250678734484e-12,5.603742470050577e-10,8.980451888653354e-16,1.6155869697609404e-10
4.53916505077645e-12,1.4908986258888035e-06,1.5753411020114072e-08,2.1563069196872675e-07,2.7247420986142856e-10,7.739557439379041e-09,8.210513868789349e-08,1.3027351997152437e-07,1.601641182961272e-13,5.174582984324161e-12,2.2791242372477427e-05,2.618424446154677e-07,1.1578343617202336e-08,7.823334202683441e-10,4.498331804825284e-07,1.2912449847135576e-06,6.241923644623171e-10,0.06475184112787247,1.0574497943949268e-09,1.1103909258736167e-07,8.054798494860904e-11,0.0005516599048860371,7.621219992870465e-06,2.6124352789543004e-13,0.802665114402771,1.0997541766144536e-09,0.0001588978193467483,6.158337034767314e-11,2.7895998400140343e-08,1.261975159788653e-11,2.3851016647813417e-12,5.354319418393594e-13,8.561075568076781e-13,2.6773902206400635e-08,1.4733520856680116e-06,6.476997215475178e-13,1.4761959619136178e-06,2.0116323537489045e-11,0.0011593227973207831,1.5185378995918875e-11,1.6870231600574215e-10,3.21230327244848e-05,1.1146586431642902e-10,5.66423032921648e-08,1.7905161797671099e-09,2.70514749489692e-10,4.175692520165704e-14,3.2726621412848544e-09,4.431441539054504e-06,2.496172756341619e-12,6.407087482784846e-08,1.9067954326601466e-08,2.8924632871143996e-13,1.1292487084313407e-10,4.315101946009321e-14,0.12982289493083954,6.222978845471516e-05,2.1344408196455333e-06,1.3403371745823733e-08,3.260436365337682e-10,3.8670717459655685e-15,1.3075800164852325e-10,0.0002105182793457061,7.175347013603506e-13,1.547717856653641e-11,1.9058954876527423e-06,5.773892475247067e-10,5.214504881223547e-07,0.0001874889712780714,2.5651874238974415e-05,9.71010449238481e-15,9.410895396300134e-10,5.222708931995612e-10,0.00032570757321082056,4.869383563033125e-09
