arg:  ['/var/spool/slurm/d/job02883/slurm_script', 'ContrastiveLearning_Model/saved_models/masked_encoder_64_32_128_3_0.2']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(64)
The digit is a tensor(36)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 7.1910, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.9861, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.7281, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.1815, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 8.9282, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.6427, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 6.6300, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 12.8195, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.8951, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 5.3933, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 6.0856, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.3102, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 5.2867, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 9.1884, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 5.7734, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 11.4122, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 5.0516, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 5.2336, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.8519, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.8519, Train Accuracy: 0.0000, Validation Loss: 4.2764, Validation Accuracy: 0.0226

Epoch [2/250], Progress: 1/19, Train Loss: 4.1384, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.0012, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.1206, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.2381, Train Accuracy: 0.2500
Epoch [2/250], Progress: 5/19, Train Loss: 4.4550, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 5.6994, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.1017, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.1589, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.3246, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.2461, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 3.9198, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.3597, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.6984, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.1205, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.2105, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.4811, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.1903, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.3206, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.4588, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.4588, Train Accuracy: 0.0133, Validation Loss: 3.8871, Validation Accuracy: 0.0591

Epoch [3/250], Progress: 1/19, Train Loss: 4.1576, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 3.9020, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 3.8421, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 3.7631, Train Accuracy: 0.2500
Epoch [3/250], Progress: 5/19, Train Loss: 3.3548, Train Accuracy: 0.2500
Epoch [3/250], Progress: 6/19, Train Loss: 3.7155, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 3.6919, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 3.4045, Train Accuracy: 0.2500
Epoch [3/250], Progress: 9/19, Train Loss: 4.2734, Train Accuracy: 0.0000
Epoch [3/250], Progress: 10/19, Train Loss: 4.0522, Train Accuracy: 0.0000
Epoch [3/250], Progress: 11/19, Train Loss: 3.8785, Train Accuracy: 0.0000
Epoch [3/250], Progress: 12/19, Train Loss: 3.6578, Train Accuracy: 0.0000
Epoch [3/250], Progress: 13/19, Train Loss: 4.5791, Train Accuracy: 0.0000
Epoch [3/250], Progress: 14/19, Train Loss: 4.6887, Train Accuracy: 0.0000
Epoch [3/250], Progress: 15/19, Train Loss: 3.1245, Train Accuracy: 0.2500
Epoch [3/250], Progress: 16/19, Train Loss: 3.5077, Train Accuracy: 0.0000
Epoch [3/250], Progress: 17/19, Train Loss: 4.1623, Train Accuracy: 0.0000
Epoch [3/250], Progress: 18/19, Train Loss: 4.1152, Train Accuracy: 0.2500
