0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.9982581734657288,3.0791387777180657e-13,1.1167915550669427e-12,1.0411047579594879e-09,2.293386563555905e-13,0.0015582209452986717,5.39078330122643e-26,1.371940641092806e-07,1.421100014678858e-18,5.166589089155034e-21,3.4571406067746002e-12,2.1674195771481664e-10,1.7665180429560223e-10,3.41346096410237e-21,3.5982976038899384e-14,5.745961859433982e-22,5.021608993292228e-15,9.394195421563722e-10,1.6490085819970012e-25,6.033411659197171e-32,2.5786230789526243e-12,4.819040450815196e-22,2.4766405501916363e-21,7.90953345131129e-05,1.105156854919187e-07,2.348418768477467e-12,3.0810206816389574e-12,1.244446821146994e-07,6.95954470268656e-13,1.3038734757956239e-14,1.738699898617472e-17,2.171430163409709e-24,2.782912893635563e-23,2.816593154231277e-19,1.481532093152696e-17,3.0898764606704713e-24,1.9586500359094047e-17,2.5461697658794065e-21,1.4358732258745732e-10,1.091104217334495e-27,3.3933501354596746e-21,1.794441999436458e-07,9.567435133188743e-16,9.224541703406475e-13,9.827672703410784e-11,6.80829978776971e-26,1.2578628243165024e-11,4.781886553395509e-10,1.2059556623290088e-20,2.1839019985871524e-14,2.5049990970416047e-09,1.2793688205724909e-18,1.6643213068618064e-17,2.8872139494439973e-21,1.1199351043983743e-13,2.487519264464562e-14,4.112729254379666e-12,8.665351075576311e-11,1.0794818065432466e-22,1.2815016246520844e-13,1.0711073864009072e-19,2.138193622158724e-07,4.5597665386592545e-18,1.4799237893440968e-15,1.8387807290844466e-18,7.22874857845765e-14,6.971258527043097e-29,2.385363462309442e-09,1.2154491335691702e-16,1.0708940651566953e-13,2.1885071279897776e-20,7.205893088441887e-15,0.00010383221524534747,2.3393731477267366e-17,4.922391961851764e-25
1.1905330135630627e-14,0.9949851036071777,4.9407062506978336e-14,8.946458550655907e-15,1.0900811503455898e-12,1.273396245677613e-16,6.733014146220739e-11,5.031784017228702e-11,9.971459075108768e-11,2.637469452906882e-12,5.039873518519755e-10,2.186159697714629e-08,8.339777934907033e-08,0.00029419679776765406,3.4130722336919717e-13,9.212977602146566e-05,7.16830243163713e-07,5.185289589197672e-13,1.1102854052813527e-10,1.7447784536606115e-11,9.91037740760703e-09,2.2939424032518542e-17,5.5381909995488865e-12,9.952258201578745e-13,4.1682348544958003e-11,1.6632351745871077e-11,4.900896962561907e-12,1.1765922437734222e-12,0.0024981771130114794,1.3899985529788425e-25,7.394244505576353e-08,4.896924110653345e-07,4.385019847230609e-10,2.0356737877591513e-06,1.3540912391363236e-07,1.1434197772636212e-12,3.315188337182917e-07,1.8592018591334636e-07,1.036937259690264e-13,3.483289767736153e-10,1.1238569286361343e-26,9.443550542248547e-13,3.528539697299042e-14,1.0611324319231841e-10,1.128755422463712e-10,0.002118642209097743,1.5673314021897587e-17,6.473201974444009e-10,2.511611585376272e-09,1.571633793445376e-20,7.187604614789262e-17,4.089075540843201e-13,3.9074204194028006e-22,1.864823922596962e-20,2.4668648279657646e-07,1.1578195847005649e-14,6.532969564432278e-06,1.3422038003599313e-13,2.5604077333420105e-23,3.8941205403493495e-13,5.948601132774563e-18,6.615640327223282e-12,2.89575232744662e-21,2.901827137018448e-18,5.2189746447894053e-17,2.2725748184249916e-19,4.601915029600612e-11,9.280679558187899e-10,2.8792481585922106e-16,1.637291376695854e-13,6.859905963993397e-15,1.255583407494651e-15,9.271590784010186e-07,3.738188144447596e-13,1.6669286529444674e-15
4.2147021872551704e-08,3.567965115297295e-22,0.9983301758766174,9.749662625087481e-15,1.194048748764942e-09,5.0296572462471545e-12,7.791682609444711e-14,4.368763711681822e-06,1.698452756215829e-08,3.799771801932662e-16,2.1765181656974164e-08,0.0007207305752672255,8.160385558763874e-17,2.1579798719832464e-22,4.07766478360827e-08,4.675160198664357e-21,6.011192654753472e-10,1.4253721019485965e-05,2.3757988374469192e-14,3.202164878743363e-12,5.002959369448945e-06,0.0006889758515171707,1.567306145977554e-10,6.666966978485789e-11,4.574545850764356e-15,3.9292038625779376e-18,7.13785142103518e-11,1.1671961811931549e-17,1.1845158534584677e-11,5.970636485219671e-11,3.287632566184584e-08,2.1077335772448462e-14,3.6976502415519974e-10,2.05558944974156e-13,6.532091507911774e-16,4.6984731236947644e-14,8.779400677688665e-16,8.879760094314141e-19,8.096824899439525e-08,6.999675632949481e-14,5.2563636311143964e-21,1.6861622498254292e-07,5.1575666751724897e-14,2.5843613360443385e-10,2.1626048120251123e-13,2.308325822993475e-19,2.14082592719933e-06,1.72849151658383e-10,1.9794383661064785e-06,1.563926826050164e-16,4.33490576767781e-10,1.2728025172784275e-24,9.43929645558228e-09,1.642517586921072e-16,1.846378962037175e-17,7.829520427549141e-07,6.905064646696859e-21,3.455133014737213e-21,8.185019502449098e-12,8.184450134076431e-25,5.611328290910933e-09,4.616179214187799e-15,2.6108324421478058e-18,1.3375753837863158e-08,1.650151005035131e-20,2.1801961277989612e-11,9.543593346150736e-12,9.395003660043062e-20,6.544215514002298e-15,2.224302875220019e-08,0.00023116369266062975,4.908921980018022e-08,3.2502334699514857e-13,2.1202531275385314e-18,1.5025136625330948e-13
1.428494442734518e-06,2.958920607006542e-16,4.4372222562927277e-10,0.9996047616004944,1.2405784843849688e-07,7.81141729078172e-09,1.4186180857206723e-15,2.2481121675355098e-07,1.378880445560655e-14,8.131254780607833e-09,1.2975383258006959e-15,1.7519962369760833e-08,4.19703091725232e-11,1.074753242132076e-12,4.069134959538978e-11,3.2593051294545443e-19,5.200776875130542e-13,5.304099309289337e-14,1.9257104320446333e-13,1.7469118286429268e-26,1.7560524432150282e-14,1.4379014681741393e-20,5.654980553049371e-17,7.27308929526771e-07,1.6513413900187679e-12,1.6939114289016288e-07,3.5305969709213333e-14,8.088125724725614e-10,4.295173158114229e-12,7.875327719375491e-05,1.0300666027605876e-13,1.1146140434237228e-12,6.191813421290414e-23,1.6098912012818165e-16,5.657703038702833e-12,1.2481652447604574e-05,2.0967819494566164e-11,3.692303407465403e-12,1.862496545879111e-10,3.430891334921249e-11,4.313491924756718e-11,2.7967722417088225e-05,5.100851338535328e-11,1.0349744394844151e-09,4.5029202055957285e-07,2.480880254727754e-21,6.885830794445269e-11,4.123189203258937e-12,2.285149969648783e-17,5.9462141507538036e-05,1.9593631161995972e-09,8.234507368511113e-14,6.132599850161569e-08,3.6797260574830465e-16,2.675202507435026e-12,6.573186084324334e-08,4.6867796754668234e-08,2.8551747163874097e-05,2.191136947446784e-13,1.2511138528600066e-16,4.493382730241975e-17,3.401727510787822e-10,6.415453299268847e-06,3.219107869156801e-09,3.795935139728294e-18,0.0001781479804776609,6.690353261359135e-15,6.184473845039819e-15,2.6707829257292576e-19,2.5179208718029145e-10,2.354632873229068e-13,4.641296282172731e-15,1.7228696247428843e-10,3.269497383939779e-08,6.943314886496304e-16
1.679142951616086e-05,2.1952477335940301e-10,0.00036114739486947656,0.0008768056286498904,0.5856969356536865,3.463640041445615e-08,3.5766646588886175e-11,0.10420023649930954,0.02524380385875702,8.342978001160684e-13,2.7393545765086458e-11,2.8629208827624097e-05,2.642563034713219e-12,3.2146871831173485e-07,6.797235255362466e-05,6.070502597371437e-15,1.519745440603515e-10,2.240841645573255e-08,3.127395694843549e-12,3.697112806329804e-14,1.82438171236754e-08,2.612157434800366e-10,2.2472442743476373e-12,2.810947585807355e-10,0.0003864125465042889,5.837435976220259e-14,4.985537760404668e-09,2.270406085358445e-12,1.5185381016635802e-05,1.4720295382630866e-07,1.1482632089609979e-06,0.0004075273755006492,4.132833832104499e-12,4.0165634707101106e-10,3.5214625881963e-07,0.0005493993521668017,0.0007657303940504789,3.4869481169153005e-07,0.07328810542821884,1.8530764478441597e-08,6.63501309450254e-10,0.01197472121566534,1.950905215153398e-09,0.0029786310624331236,5.8135123254032806e-05,2.1510596513100826e-14,5.209789266658049e-10,2.7128991860081442e-05,1.8746745822362243e-10,8.626924180446874e-14,0.0003890088992193341,1.0839198733448435e-13,1.974032784346491e-06,5.570327619303095e-12,1.0209819123474517e-07,0.00038180104456841946,8.271724638575506e-09,1.3157797074114796e-10,2.1695513441333247e-11,2.758324845657592e-14,6.159925434318092e-12,3.5595032841229113e-06,6.995071089477278e-06,4.4589235081993195e-10,4.5473986989147397e-13,0.1907951682806015,1.764372610686682e-13,4.100412454022262e-09,2.0567859481540607e-12,5.41621103522516e-09,5.950892667527796e-09,6.171642326080473e-07,1.458809038012987e-07,0.0014749139081686735,2.4025047698343106e-15
5.109304197503661e-07,2.4962377886667175e-34,1.1625561027154647e-26,1.448967538832706e-26,1.9312863782703453e-32,0.9999995231628418,0.0,2.20208112953003e-20,5.114739394785582e-43,0.0,5.3902974201012295e-22,1.5074841597960414e-22,1.2499087003383536e-17,0.0,1.9498033506806847e-29,4.290888001639736e-40,3.1355600083089295e-35,1.6034842970083442e-15,0.0,0.0,1.662387120198417e-30,3.6406049572437346e-34,1.180285670531507e-40,6.3324272075190955e-15,5.667106460582632e-32,3.3618268900221656e-25,1.205653379513909e-17,4.646808771102684e-10,1.0020921950364444e-30,8.3195309481187e-23,1.407811296056089e-31,0.0,5.58406541536581e-37,4.692209320740305e-34,4.0936230129213384e-39,0.0,0.0,0.0,1.8190432360343149e-25,0.0,5.460389901518778e-31,5.663926511374132e-18,6.06487376549693e-28,1.0601822849201383e-37,1.0925028999302363e-35,0.0,1.0744043729780245e-13,6.843102574459952e-28,1.6815581571897805e-44,3.091730922775074e-21,3.675119680557641e-15,2.5834415340253315e-31,2.619612670694484e-32,8.380734997551589e-27,1.1877254263424804e-27,3.929568905081343e-30,6.6581715623468656e-40,4.616466241207464e-20,4.793618208195286e-33,1.2477405358757602e-18,5.988058501054876e-31,8.242922302028905e-16,5.043176393558827e-33,4.00024395127199e-31,5.373390767159053e-26,8.873469487478762e-32,0.0,8.74282447980905e-19,8.553428004568338e-21,1.8968878452722496e-26,1.1269616396790154e-38,7.053608634745062e-17,1.8430867303493198e-23,1.5620273981828736e-41,3.2650254218768238e-43
7.785810299427987e-14,5.628285597997218e-12,6.528726714805089e-08,5.2901697779328405e-12,1.401192772920723e-10,6.338692710229936e-16,0.9766384959220886,2.181661518108058e-09,3.8627250703582305e-11,1.3912796248405357e-06,2.7403168623152396e-10,6.999307089472495e-08,4.44098967669615e-13,7.778279353942708e-08,0.00041310093365609646,4.27128907176666e-06,3.689508275783737e-06,6.320635681511533e-11,0.0014671583194285631,0.020623914897441864,1.4654234803401778e-07,1.7514101280369232e-09,2.7562107334233588e-06,1.2561437621409072e-13,8.718572065372781e-16,1.1433994376308654e-11,3.979260768550291e-13,1.580182924613982e-13,5.70596105087251e-11,3.545570480549716e-14,2.292480694165988e-08,4.216999727191251e-08,5.55111625999416e-07,5.671821953073808e-12,2.2104331947048195e-05,5.110361911420114e-08,2.8085324864368655e-12,6.971057953109039e-09,3.1004363573033933e-12,1.7735010260366835e-05,8.875193331994713e-13,2.8531208645654615e-11,2.5755801402738143e-07,7.004946888386834e-14,3.639831925444925e-12,0.00015980395255610347,8.708927676237543e-13,7.594095064432111e-16,2.912182480940828e-06,1.2730507620295484e-11,1.7686787769009659e-16,1.8413864211197506e-07,4.0143812718440586e-09,9.15453727634661e-15,2.9236613130478872e-08,1.0540910505563161e-10,6.48510800616009e-10,2.429251895127993e-12,1.1510306041628837e-09,2.648846561173446e-18,1.4765620903745003e-07,9.687019244682105e-16,1.1170093170732864e-13,5.185076368263708e-09,1.0115906723395796e-10,3.091151780670248e-17,0.0006366192828863859,3.8458732726232014e-12,2.94927485211538e-11,8.146883168080876e-09,4.184406861895695e-06,4.842605136334832e-11,7.16645438738478e-15,1.1157133160064059e-12,1.3488067907019285e-07
0.00011285919754300267,3.05451273163726e-08,0.0002028665185207501,0.0001541242381790653,0.3075529932975769,3.9299553122873476e-07,3.514684723815442e-11,0.1510365754365921,0.02718459442257881,3.0774813036468784e-13,2.5294533134712083e-10,0.0003208972921129316,1.6617275264141362e-11,1.7323800705071335e-07,7.144259143387899e-05,3.7461787144588143e-13,9.606337059153702e-09,1.9660949419630924e-06,7.368261382978414e-12,1.1198778883392269e-11,1.1592076134547824e-06,2.6071774072988774e-08,9.829746738798661e-11,2.739524385120262e-09,0.015614159405231476,5.787925477437894e-13,1.1032143021338925e-07,3.5558045397010574e-10,7.139593799365684e-05,1.3941940046890977e-08,3.913795808330178e-06,4.0944181819213554e-05,4.807187425903692e-10,4.120553231956592e-09,2.387433255535143e-07,2.040029357885942e-06,0.0022828448563814163,8.243029014920467e-07,0.4894661009311676,1.5207377579429249e-09,2.55614140964866e-11,0.0017972670029848814,1.9334400747084146e-08,0.0009494589176028967,0.0001633588399272412,1.3062884107739592e-12,9.127560929300671e-09,0.0002951958158519119,7.759532572038097e-09,2.3552196637736077e-14,0.0003267053689341992,7.980689676820307e-13,3.01231921184808e-07,2.7456771665296253e-12,1.8261614798120718e-07,4.3907515646424145e-05,2.9114305633015647e-08,8.944369550567544e-11,1.3436773915742606e-10,8.83546870649593e-13,3.3717650199660554e-11,4.267275016900385e-06,9.508179488193491e-08,6.476422953483052e-09,2.774954961995424e-12,0.002205958589911461,2.9677023100256605e-13,5.545197154788184e-07,1.9681611895805418e-09,1.0530539640285497e-07,4.5452335228901575e-08,1.9670121673698304e-06,6.173269866849296e-06,8.163748134393245e-05,3.072484215833893e-13
1.8765543318473993e-13,4.262254967507062e-15,4.389323393638733e-08,1.1312041630775436e-16,1.3108298446695699e-07,3.5888637744398936e-15,5.523836601930609e-21,7.360252766375197e-06,0.9924259185791016,2.0682552428310793e-26,5.894780774617914e-10,2.255028608288967e-09,6.2715165950054814e-21,8.119445870855002e-13,1.9860172805353377e-13,1.056058418430896e-20,8.025915002041195e-15,2.036666842120116e-12,8.594927338841148e-23,5.007161152310912e-17,6.016854549317774e-12,9.016660980137522e-14,1.6620344561984784e-20,4.0688949707998076e-19,3.1044805837154854e-08,5.598076945431457e-23,3.99858016229725e-17,6.465280731555235e-24,4.264711890300532e-07,1.9559237918584196e-25,5.97318372541622e-09,3.2231116620096145e-07,4.0412492146105206e-13,3.7673711261732024e-08,1.5663677156003107e-14,7.631402454411074e-12,4.040205396904639e-07,4.964855909780561e-19,0.005998776759952307,1.0006627208819365e-17,3.1860849505950944e-25,2.822050149120514e-08,1.0044875534084443e-24,2.7973308533546515e-05,1.050620598379542e-15,1.9870298417199356e-16,2.6574258716916927e-18,0.0015375749208033085,4.649225015390668e-12,7.142731292229184e-29,3.1518518905926385e-09,3.7645745770236547e-28,4.216434472071157e-18,1.2168691313656829e-15,1.9346213520066158e-08,1.0419761338198441e-06,6.952088572050791e-20,3.612790779395722e-23,4.2177962078577685e-28,1.0346497886435446e-19,8.690668153112265e-16,4.8164930377403437e-11,1.214907994145013e-21,4.9633192279222876e-20,2.442831865060036e-22,6.57167306683526e-11,4.548837828406204e-18,2.349900741557148e-16,3.504320906092113e-24,2.89417896717214e-16,1.549383899003073e-17,2.146106070632925e-10,3.5817259124966763e-14,2.489445756199797e-14,1.228841912132209e-25
2.609033052537041e-13,1.834235208164614e-09,8.112439539575966e-12,5.320552531884459e-08,3.7270893836482966e-12,3.1969860989750597e-15,2.288160203534062e-06,3.003221976660697e-11,2.815317486630355e-17,0.9946129322052002,7.31978852666149e-15,1.683240924421625e-08,3.0191167343929237e-09,2.7712268035884335e-09,4.4798245113497615e-08,4.953722410050432e-08,5.437617801362649e-06,2.54946244508409e-15,0.0039550368674099445,5.517612937182802e-14,7.184215444766551e-10,6.611048726337655e-19,3.1544821865736594e-08,2.0171007086844384e-09,8.702010850718286e-17,7.684042066102847e-05,3.4503057014115615e-14,2.2005950395254104e-09,1.064252939247945e-11,1.7711238020894776e-13,2.670294324200184e-12,6.869367921713554e-12,7.074364118326345e-16,4.8623360545594125e-17,3.6753397125721676e-07,3.753562349828599e-09,2.8900357584502046e-13,3.184635716024786e-05,4.053038623628638e-16,5.612696259049699e-05,1.257922012522461e-16,3.186743403882364e-13,3.2285283850796986e-06,6.1538626930571465e-18,1.657189869774811e-07,1.0351487444992813e-09,2.5522175044483293e-14,1.2287588004973935e-16,1.2437922913832722e-10,1.4544388804438313e-08,2.9323146879516797e-19,1.6144909020798792e-10,8.080993556605631e-13,1.990324210429711e-22,3.6877547863285384e-14,9.277171045263266e-14,0.0012552759144455194,4.964846667121492e-08,1.34258489742356e-13,7.996558545528989e-20,1.202811666693932e-15,1.1850668558445465e-16,3.898803589003075e-12,1.8427476788929198e-07,4.498931126918736e-18,3.9370201506798926e-19,1.2548023065050984e-08,6.414777868233527e-15,2.5062709645541723e-16,5.8756373988444466e-08,6.359436865999157e-10,5.324382931991528e-18,1.494943405178084e-11,5.248915885269767e-12,1.0258518479133727e-09
