arg:  ['/var/spool/slurm/d/job02818/slurm_script']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(23)
The digit is a tensor(54)
*************** New model ***************
Details: embed_dim = 32 num_heads = 32 num_induce = 64 stack = 3 dropout = 0.05 batch_size = 4 subsample_size = 8000

Epoch [1/250], Progress: 1/19, Train Loss: 4.3480, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.6181, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.6142, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.8768, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 4.3537, Train Accuracy: 0.2500
Epoch [1/250], Progress: 6/19, Train Loss: 4.6079, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 4.2478, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 4.7120, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.4705, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.4447, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.2716, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.0741, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.9195, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.5916, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 5.0577, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.1924, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.2917, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.7485, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.8458, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.8458, Train Accuracy: 0.0133, Validation Loss: 4.4171, Validation Accuracy: 0.0059

Epoch [2/250], Progress: 1/19, Train Loss: 4.4726, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.5670, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.2929, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.5150, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.5563, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.0351, Train Accuracy: 0.2500
Epoch [2/250], Progress: 7/19, Train Loss: 4.2957, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.4402, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.4675, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.6787, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.5644, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.2643, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.2040, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.8318, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.4225, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.5992, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.1571, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.5537, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.6339, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.6339, Train Accuracy: 0.0133, Validation Loss: 4.3821, Validation Accuracy: 0.0109

Epoch [3/250], Progress: 1/19, Train Loss: 4.1051, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 4.5637, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 4.3365, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 4.5435, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 4.3935, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.4515, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.2675, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 4.4932, Train Accuracy: 0.0000
Epoch [3/250], Progress: 9/19, Train Loss: 4.2749, Train Accuracy: 0.0000
