arg:  ['/var/spool/slurm/d/job02603/slurm_script', 'masked_encoder_large']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(46)
The digit is a tensor(15)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 6.2853, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.5537, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 10.7406, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.2696, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 4.5351, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 5.2242, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 5.2038, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 5.2570, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.5945, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 5.0431, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 5.2812, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 7.0229, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.7327, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 5.0425, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 4.4285, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.7560, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.5441, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.8457, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.8728, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.8728, Train Accuracy: 0.0000, Validation Loss: 3.8703, Validation Accuracy: 0.1247

Epoch [2/250], Progress: 1/19, Train Loss: 3.6270, Train Accuracy: 0.2500
Epoch [2/250], Progress: 2/19, Train Loss: 4.1626, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.2927, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 3.9253, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 2.6484, Train Accuracy: 0.5000
Epoch [2/250], Progress: 6/19, Train Loss: 4.1193, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.2009, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 3.8696, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 3.8256, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.1106, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 3.4554, Train Accuracy: 0.5000
Epoch [2/250], Progress: 12/19, Train Loss: 3.9858, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.1455, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.2089, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 3.5504, Train Accuracy: 0.2500
Epoch [2/250], Progress: 16/19, Train Loss: 3.7776, Train Accuracy: 0.2500
Epoch [2/250], Progress: 17/19, Train Loss: 4.2492, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 3.8828, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.1685, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.1685, Train Accuracy: 0.0933, Validation Loss: 3.4559, Validation Accuracy: 0.2566

Epoch [3/250], Progress: 1/19, Train Loss: 3.7107, Train Accuracy: 0.2500
Epoch [3/250], Progress: 2/19, Train Loss: 2.9216, Train Accuracy: 0.2500
Epoch [3/250], Progress: 3/19, Train Loss: 3.1611, Train Accuracy: 0.2500
Epoch [3/250], Progress: 4/19, Train Loss: 3.7008, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 3.0653, Train Accuracy: 0.2500
Epoch [3/250], Progress: 6/19, Train Loss: 3.0619, Train Accuracy: 0.5000
