arg:  ['/var/spool/slurm/d/job02601/slurm_script', 'masked_encoder_small']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(5)
The digit is a tensor(16)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 5.4020, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.6577, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.3045, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.4529, Train Accuracy: 0.2500
Epoch [1/250], Progress: 5/19, Train Loss: 4.3899, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.0854, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 4.4421, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 6.3949, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.1271, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.6779, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 5.6684, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 5.5026, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.4873, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.5570, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 4.6619, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 5.2940, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.8283, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.5344, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.5159, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.5159, Train Accuracy: 0.0133, Validation Loss: 3.9840, Validation Accuracy: 0.0673

Epoch [2/250], Progress: 1/19, Train Loss: 4.1341, Train Accuracy: 0.2500
Epoch [2/250], Progress: 2/19, Train Loss: 4.3118, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.2958, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 3.6875, Train Accuracy: 0.2500
Epoch [2/250], Progress: 5/19, Train Loss: 4.3387, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 3.8827, Train Accuracy: 0.2500
Epoch [2/250], Progress: 7/19, Train Loss: 3.4951, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 3.7085, Train Accuracy: 0.2500
Epoch [2/250], Progress: 9/19, Train Loss: 3.9355, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 3.8979, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.0416, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.1013, Train Accuracy: 0.2500
Epoch [2/250], Progress: 13/19, Train Loss: 3.6775, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 3.9858, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 3.7175, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 3.4627, Train Accuracy: 0.2500
Epoch [2/250], Progress: 17/19, Train Loss: 3.7047, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 3.6363, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.1264, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.1264, Train Accuracy: 0.0800, Validation Loss: 3.3731, Validation Accuracy: 0.1013

Epoch [3/250], Progress: 1/19, Train Loss: 3.7096, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 2.7847, Train Accuracy: 0.5000
Epoch [3/250], Progress: 3/19, Train Loss: 3.3905, Train Accuracy: 0.2500
Epoch [3/250], Progress: 4/19, Train Loss: 3.4522, Train Accuracy: 0.2500
Epoch [3/250], Progress: 5/19, Train Loss: 3.0545, Train Accuracy: 0.5000
Epoch [3/250], Progress: 6/19, Train Loss: 3.5576, Train Accuracy: 0.2500
