arg:  ['/var/spool/slurm/d/job02966/slurm_script', 'ContrastiveLearning_Model/saved_models/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(43)
The digit is a tensor(9)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 6.1989, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.6115, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 5.8611, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.6359, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 7.2864, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 10.6077, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 6.1566, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 8.7980, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 12.5251, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 6.8512, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 6.1801, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 7.8660, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 5.3493, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 6.2990, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 6.5043, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 15.3453, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 9.7717, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 6.1755, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 15.2512, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 8.0145, Train Accuracy: 0.0000, Validation Loss: 3.8537, Validation Accuracy: 0.2000

Epoch [2/250], Progress: 1/19, Train Loss: 3.6173, Train Accuracy: 0.5000
Epoch [2/250], Progress: 2/19, Train Loss: 4.6237, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 3.5111, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 2.4447, Train Accuracy: 0.7500
Epoch [2/250], Progress: 5/19, Train Loss: 3.4849, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 3.6027, Train Accuracy: 0.2500
Epoch [2/250], Progress: 7/19, Train Loss: 2.9950, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 3.0037, Train Accuracy: 0.2500
Epoch [2/250], Progress: 9/19, Train Loss: 3.7477, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 3.3814, Train Accuracy: 0.2500
Epoch [2/250], Progress: 11/19, Train Loss: 3.5260, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 3.5520, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.0633, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 3.6403, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 3.4775, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 3.4825, Train Accuracy: 0.2500
Epoch [2/250], Progress: 17/19, Train Loss: 3.8115, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 3.9282, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 5.0597, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 3.6291, Train Accuracy: 0.1200, Validation Loss: 2.6177, Validation Accuracy: 0.4933

Epoch [3/250], Progress: 1/19, Train Loss: 2.2407, Train Accuracy: 1.0000
Epoch [3/250], Progress: 2/19, Train Loss: 2.2724, Train Accuracy: 0.7500
Epoch [3/250], Progress: 3/19, Train Loss: 2.6094, Train Accuracy: 0.2500
Epoch [3/250], Progress: 4/19, Train Loss: 2.6054, Train Accuracy: 0.2500
Epoch [3/250], Progress: 5/19, Train Loss: 2.4153, Train Accuracy: 0.2500
Epoch [3/250], Progress: 6/19, Train Loss: 2.6256, Train Accuracy: 0.2500
Epoch [3/250], Progress: 7/19, Train Loss: 1.7496, Train Accuracy: 0.5000
