arg:  ['/var/spool/slurm/d/job02748/slurm_script']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(40)
The digit is a tensor(18)
*************** New model ***************
Details: embed_dim = 64 num_heads = 16 num_induce = 128 stack = 3 dropout = 0.2 batch_size = 4 subsample_size = 8000

Epoch [1/250], Progress: 1/19, Train Loss: 4.0898, Train Accuracy: 0.2500
Epoch [1/250], Progress: 2/19, Train Loss: 4.5247, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.9095, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.8940, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 5.0852, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.7529, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 4.2280, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 5.0080, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.7422, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 5.0707, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.2674, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.3918, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.7697, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.8469, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 5.2673, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.3921, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.9366, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.8959, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 5.2629, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 5.2629, Train Accuracy: 0.0133, Validation Loss: 4.4304, Validation Accuracy: 0.0070

Epoch [2/250], Progress: 1/19, Train Loss: 4.4578, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.4268, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 3.9754, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.4817, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.4620, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.4914, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.2308, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.2625, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.0379, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.4293, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.5241, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.4718, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.7726, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.5828, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.9456, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.5451, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.4587, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.5039, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.9504, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.9504, Train Accuracy: 0.0000, Validation Loss: 4.3702, Validation Accuracy: 0.0048

Epoch [3/250], Progress: 1/19, Train Loss: 4.3130, Train Accuracy: 0.2500
Epoch [3/250], Progress: 2/19, Train Loss: 4.2403, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 4.1344, Train Accuracy: 0.2500
Epoch [3/250], Progress: 4/19, Train Loss: 4.3963, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 4.4870, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.5222, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.6252, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 4.3169, Train Accuracy: 0.0000
Epoch [3/250], Progress: 9/19, Train Loss: 4.2499, Train Accuracy: 0.0000
