arg:  ['/var/spool/slurm/d/job06518/slurm_script']
/home/dsk2v/PointCloud/BodyScan/SecondWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/SecondWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(24)
The digit is a tensor(19)
*************** New model ***************
Details: embed_dim = 64 num_heads = 16 num_induce = 128 stack = 3 dropout = 0.05 batch_size = 4 subsample_size = 8000

Epoch [1/250], Progress: 1/19, Train Loss: 3.6893, Train Accuracy: 0.2500
Epoch [1/250], Progress: 2/19, Train Loss: 4.4044, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.6190, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.9213, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 4.7128, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.6184, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 4.6449, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 4.1679, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.8182, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.8269, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.9589, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.5974, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.6792, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.7261, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 5.0451, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.7019, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 5.0648, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.9689, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.9671, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.6912, Train Accuracy: 0.0133, Validation Loss: 4.4219, Validation Accuracy: 0.0133

Epoch [2/250], Progress: 1/19, Train Loss: 4.4889, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.3657, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.2255, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.5412, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.3445, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.6961, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.2211, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.3583, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.4648, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.2530, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.0788, Train Accuracy: 0.2500
Epoch [2/250], Progress: 12/19, Train Loss: 4.5618, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.6297, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.5751, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.5107, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.2316, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.6388, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.5457, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.5838, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.4376, Train Accuracy: 0.0133, Validation Loss: 4.3518, Validation Accuracy: 0.0133

Epoch [3/250], Progress: 1/19, Train Loss: 4.3065, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 4.4805, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 4.2663, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 4.5179, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 4.5417, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.2597, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.4507, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 4.2473, Train Accuracy: 0.0000
Epoch [3/250], Progress: 9/19, Train Loss: 4.1809, Train Accuracy: 0.2500
