arg:  ['/var/spool/slurm/d/job02915/slurm_script', 'ContrastiveLearning_Model/saved_models/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(56)
The digit is a tensor(10)
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/19, Train Loss: 4.4810, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 5.6169, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 8.1063, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.7183, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 5.7871, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 10.9581, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 3.8098, Train Accuracy: 0.2500
Epoch [1/250], Progress: 8/19, Train Loss: 10.0662, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 5.7477, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.0580, Train Accuracy: 0.2500
Epoch [1/250], Progress: 11/19, Train Loss: 4.5304, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 4.7242, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.7239, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 4.2573, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 4.7774, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.1656, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 4.6414, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 4.2775, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 8.1621, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 8.1621, Train Accuracy: 0.0267, Validation Loss: 4.3275, Validation Accuracy: 0.0567

Epoch [2/250], Progress: 1/19, Train Loss: 9.6916, Train Accuracy: 0.2500
Epoch [2/250], Progress: 2/19, Train Loss: 4.4556, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 4.4298, Train Accuracy: 0.0000
Epoch [2/250], Progress: 4/19, Train Loss: 4.6566, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 3.8403, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.2028, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 4.3857, Train Accuracy: 0.0000
Epoch [2/250], Progress: 8/19, Train Loss: 4.4919, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.1564, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 3.7119, Train Accuracy: 0.2500
Epoch [2/250], Progress: 11/19, Train Loss: 4.4628, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.2354, Train Accuracy: 0.2500
Epoch [2/250], Progress: 13/19, Train Loss: 4.1474, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 3.9500, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.1705, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.0061, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 3.7866, Train Accuracy: 0.2500
Epoch [2/250], Progress: 18/19, Train Loss: 4.2638, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.3364, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.3364, Train Accuracy: 0.0533, Validation Loss: 4.0391, Validation Accuracy: 0.0218

Epoch [3/250], Progress: 1/19, Train Loss: 4.3511, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 3.5652, Train Accuracy: 0.2500
Epoch [3/250], Progress: 3/19, Train Loss: 3.8962, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 4.0342, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 3.9193, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.4087, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.2516, Train Accuracy: 0.0000
