arg:  ['/var/spool/slurm/d/job02751/slurm_script']
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 51177
The maximum number of lines among all files: 63051
/home/dsk2v/PointCloud/BodyScan/FirstWorkingDraft/DataLoader/../../../Data/3dbsf_txt/

------ True

device cuda 

validation_data 10200
The digit is a 14
The digit is a 14
train num batches 19
val num batches 19
The digit is a tensor(57)
The digit is a tensor(66)
*************** New model ***************
Details: embed_dim = 64 num_heads = 16 num_induce = 128 stack = 3 dropout = 0.2 batch_size = 4 subsample_size = 8000

Epoch [1/250], Progress: 1/19, Train Loss: 4.7577, Train Accuracy: 0.0000
Epoch [1/250], Progress: 2/19, Train Loss: 4.5343, Train Accuracy: 0.0000
Epoch [1/250], Progress: 3/19, Train Loss: 4.3942, Train Accuracy: 0.0000
Epoch [1/250], Progress: 4/19, Train Loss: 4.4527, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/19, Train Loss: 4.4007, Train Accuracy: 0.0000
Epoch [1/250], Progress: 6/19, Train Loss: 4.9834, Train Accuracy: 0.0000
Epoch [1/250], Progress: 7/19, Train Loss: 4.7866, Train Accuracy: 0.0000
Epoch [1/250], Progress: 8/19, Train Loss: 4.8495, Train Accuracy: 0.0000
Epoch [1/250], Progress: 9/19, Train Loss: 4.3704, Train Accuracy: 0.0000
Epoch [1/250], Progress: 10/19, Train Loss: 4.3100, Train Accuracy: 0.0000
Epoch [1/250], Progress: 11/19, Train Loss: 4.8372, Train Accuracy: 0.0000
Epoch [1/250], Progress: 12/19, Train Loss: 5.1516, Train Accuracy: 0.0000
Epoch [1/250], Progress: 13/19, Train Loss: 4.8196, Train Accuracy: 0.0000
Epoch [1/250], Progress: 14/19, Train Loss: 5.1482, Train Accuracy: 0.0000
Epoch [1/250], Progress: 15/19, Train Loss: 4.7940, Train Accuracy: 0.0000
Epoch [1/250], Progress: 16/19, Train Loss: 4.7036, Train Accuracy: 0.0000
Epoch [1/250], Progress: 17/19, Train Loss: 5.0392, Train Accuracy: 0.0000
Epoch [1/250], Progress: 18/19, Train Loss: 5.1958, Train Accuracy: 0.0000
Epoch [1/250], Progress: 19/19, Train Loss: 4.8240, Train Accuracy: 0.0000
Epoch [1/250], Train Loss: 4.8240, Train Accuracy: 0.0000, Validation Loss: 4.4241, Validation Accuracy: 0.0193

Epoch [2/250], Progress: 1/19, Train Loss: 4.4001, Train Accuracy: 0.0000
Epoch [2/250], Progress: 2/19, Train Loss: 4.7190, Train Accuracy: 0.0000
Epoch [2/250], Progress: 3/19, Train Loss: 3.9522, Train Accuracy: 0.2500
Epoch [2/250], Progress: 4/19, Train Loss: 4.1949, Train Accuracy: 0.0000
Epoch [2/250], Progress: 5/19, Train Loss: 4.3845, Train Accuracy: 0.0000
Epoch [2/250], Progress: 6/19, Train Loss: 4.3246, Train Accuracy: 0.0000
Epoch [2/250], Progress: 7/19, Train Loss: 3.8079, Train Accuracy: 0.2500
Epoch [2/250], Progress: 8/19, Train Loss: 4.7328, Train Accuracy: 0.0000
Epoch [2/250], Progress: 9/19, Train Loss: 4.6019, Train Accuracy: 0.0000
Epoch [2/250], Progress: 10/19, Train Loss: 4.6587, Train Accuracy: 0.0000
Epoch [2/250], Progress: 11/19, Train Loss: 4.7600, Train Accuracy: 0.0000
Epoch [2/250], Progress: 12/19, Train Loss: 4.4741, Train Accuracy: 0.0000
Epoch [2/250], Progress: 13/19, Train Loss: 4.7810, Train Accuracy: 0.0000
Epoch [2/250], Progress: 14/19, Train Loss: 4.3360, Train Accuracy: 0.0000
Epoch [2/250], Progress: 15/19, Train Loss: 4.7673, Train Accuracy: 0.0000
Epoch [2/250], Progress: 16/19, Train Loss: 4.3237, Train Accuracy: 0.0000
Epoch [2/250], Progress: 17/19, Train Loss: 4.5733, Train Accuracy: 0.0000
Epoch [2/250], Progress: 18/19, Train Loss: 4.6074, Train Accuracy: 0.0000
Epoch [2/250], Progress: 19/19, Train Loss: 4.5907, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 4.5907, Train Accuracy: 0.0267, Validation Loss: 4.3591, Validation Accuracy: 0.0022

Epoch [3/250], Progress: 1/19, Train Loss: 4.5305, Train Accuracy: 0.0000
Epoch [3/250], Progress: 2/19, Train Loss: 4.3100, Train Accuracy: 0.0000
Epoch [3/250], Progress: 3/19, Train Loss: 4.3696, Train Accuracy: 0.0000
Epoch [3/250], Progress: 4/19, Train Loss: 4.4207, Train Accuracy: 0.0000
Epoch [3/250], Progress: 5/19, Train Loss: 4.3238, Train Accuracy: 0.0000
Epoch [3/250], Progress: 6/19, Train Loss: 4.4441, Train Accuracy: 0.0000
Epoch [3/250], Progress: 7/19, Train Loss: 4.5626, Train Accuracy: 0.0000
Epoch [3/250], Progress: 8/19, Train Loss: 4.0360, Train Accuracy: 0.2500
Epoch [3/250], Progress: 9/19, Train Loss: 4.4266, Train Accuracy: 0.0000
Epoch [3/250], Progress: 10/19, Train Loss: 4.7732, Train Accuracy: 0.0000
Epoch [3/250], Progress: 11/19, Train Loss: 4.4547, Train Accuracy: 0.0000
Epoch [3/250], Progress: 12/19, Train Loss: 4.4517, Train Accuracy: 0.0000
Epoch [3/250], Progress: 13/19, Train Loss: 4.5308, Train Accuracy: 0.0000
Epoch [3/250], Progress: 14/19, Train Loss: 4.8206, Train Accuracy: 0.0000
Epoch [3/250], Progress: 15/19, Train Loss: 4.4744, Train Accuracy: 0.0000
Epoch [3/250], Progress: 16/19, Train Loss: 4.4735, Train Accuracy: 0.0000
Epoch [3/250], Progress: 17/19, Train Loss: 4.6072, Train Accuracy: 0.0000
Epoch [3/250], Progress: 18/19, Train Loss: 4.4317, Train Accuracy: 0.0000
Epoch [3/250], Progress: 19/19, Train Loss: 4.6882, Train Accuracy: 0.0000
Epoch [3/250], Train Loss: 4.6882, Train Accuracy: 0.0133, Validation Loss: 4.3339, Validation Accuracy: 0.0467

Epoch [4/250], Progress: 1/19, Train Loss: 4.3509, Train Accuracy: 0.0000
Epoch [4/250], Progress: 2/19, Train Loss: 4.2697, Train Accuracy: 0.0000
Epoch [4/250], Progress: 3/19, Train Loss: 4.2393, Train Accuracy: 0.0000
Epoch [4/250], Progress: 4/19, Train Loss: 4.0964, Train Accuracy: 0.0000
Epoch [4/250], Progress: 5/19, Train Loss: 4.2378, Train Accuracy: 0.0000
Epoch [4/250], Progress: 6/19, Train Loss: 4.5944, Train Accuracy: 0.0000
Epoch [4/250], Progress: 7/19, Train Loss: 4.4335, Train Accuracy: 0.0000
Epoch [4/250], Progress: 8/19, Train Loss: 4.3949, Train Accuracy: 0.0000
Epoch [4/250], Progress: 9/19, Train Loss: 4.3498, Train Accuracy: 0.0000
Epoch [4/250], Progress: 10/19, Train Loss: 4.5428, Train Accuracy: 0.0000
Epoch [4/250], Progress: 11/19, Train Loss: 4.4437, Train Accuracy: 0.0000
Epoch [4/250], Progress: 12/19, Train Loss: 4.2090, Train Accuracy: 0.0000
Epoch [4/250], Progress: 13/19, Train Loss: 4.3972, Train Accuracy: 0.0000
Epoch [4/250], Progress: 14/19, Train Loss: 4.2513, Train Accuracy: 0.0000
Epoch [4/250], Progress: 15/19, Train Loss: 4.4664, Train Accuracy: 0.0000
Epoch [4/250], Progress: 16/19, Train Loss: 4.7786, Train Accuracy: 0.0000
Epoch [4/250], Progress: 17/19, Train Loss: 4.4658, Train Accuracy: 0.0000
Epoch [4/250], Progress: 18/19, Train Loss: 4.6430, Train Accuracy: 0.0000
Epoch [4/250], Progress: 19/19, Train Loss: 4.5444, Train Accuracy: 0.0000
Epoch [4/250], Train Loss: 4.5444, Train Accuracy: 0.0000, Validation Loss: 4.3331, Validation Accuracy: 0.0226

Epoch [5/250], Progress: 1/19, Train Loss: 4.2711, Train Accuracy: 0.2500
Epoch [5/250], Progress: 2/19, Train Loss: 4.2611, Train Accuracy: 0.0000
Epoch [5/250], Progress: 3/19, Train Loss: 4.4336, Train Accuracy: 0.0000
Epoch [5/250], Progress: 4/19, Train Loss: 4.2005, Train Accuracy: 0.0000
Epoch [5/250], Progress: 5/19, Train Loss: 4.1095, Train Accuracy: 0.0000
Epoch [5/250], Progress: 6/19, Train Loss: 4.2462, Train Accuracy: 0.0000
Epoch [5/250], Progress: 7/19, Train Loss: 4.4115, Train Accuracy: 0.0000
Epoch [5/250], Progress: 8/19, Train Loss: 4.4872, Train Accuracy: 0.0000
Epoch [5/250], Progress: 9/19, Train Loss: 4.7285, Train Accuracy: 0.0000
Epoch [5/250], Progress: 10/19, Train Loss: 4.5840, Train Accuracy: 0.0000
Epoch [5/250], Progress: 11/19, Train Loss: 4.4596, Train Accuracy: 0.0000
Epoch [5/250], Progress: 12/19, Train Loss: 4.3886, Train Accuracy: 0.0000
Epoch [5/250], Progress: 13/19, Train Loss: 4.3523, Train Accuracy: 0.0000
Epoch [5/250], Progress: 14/19, Train Loss: 4.5902, Train Accuracy: 0.0000
Epoch [5/250], Progress: 15/19, Train Loss: 4.4139, Train Accuracy: 0.0000
Epoch [5/250], Progress: 16/19, Train Loss: 4.4234, Train Accuracy: 0.0000
Epoch [5/250], Progress: 17/19, Train Loss: 4.4381, Train Accuracy: 0.0000
Epoch [5/250], Progress: 18/19, Train Loss: 4.3485, Train Accuracy: 0.0000
Epoch [5/250], Progress: 19/19, Train Loss: 4.4623, Train Accuracy: 0.0000
Epoch [5/250], Train Loss: 4.4623, Train Accuracy: 0.0133, Validation Loss: 4.3231, Validation Accuracy: 0.0070

Epoch [6/250], Progress: 1/19, Train Loss: 4.4875, Train Accuracy: 0.0000
Epoch [6/250], Progress: 2/19, Train Loss: 4.3968, Train Accuracy: 0.0000
Epoch [6/250], Progress: 3/19, Train Loss: 4.2592, Train Accuracy: 0.0000
Epoch [6/250], Progress: 4/19, Train Loss: 4.2446, Train Accuracy: 0.0000
Epoch [6/250], Progress: 5/19, Train Loss: 4.3044, Train Accuracy: 0.0000
Epoch [6/250], Progress: 6/19, Train Loss: 4.2671, Train Accuracy: 0.0000
Epoch [6/250], Progress: 7/19, Train Loss: 4.5245, Train Accuracy: 0.0000
Epoch [6/250], Progress: 8/19, Train Loss: 4.4387, Train Accuracy: 0.0000
Epoch [6/250], Progress: 9/19, Train Loss: 4.6029, Train Accuracy: 0.0000
Epoch [6/250], Progress: 10/19, Train Loss: 4.4026, Train Accuracy: 0.0000
Epoch [6/250], Progress: 11/19, Train Loss: 4.3104, Train Accuracy: 0.0000
Epoch [6/250], Progress: 12/19, Train Loss: 4.3123, Train Accuracy: 0.0000
Epoch [6/250], Progress: 13/19, Train Loss: 4.3666, Train Accuracy: 0.0000
Epoch [6/250], Progress: 14/19, Train Loss: 4.3239, Train Accuracy: 0.0000
Epoch [6/250], Progress: 15/19, Train Loss: 4.3354, Train Accuracy: 0.0000
Epoch [6/250], Progress: 16/19, Train Loss: 4.5069, Train Accuracy: 0.0000
Epoch [6/250], Progress: 17/19, Train Loss: 4.2290, Train Accuracy: 0.0000
